token_type	n_tokens	n_hit	mean_left	mean_right	net_score	frac_hit	frac_left	frac_right	frac_tie	frac_unknown	maj_side
fshodchy	1	1	4.000000	0.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
fshody	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
fsholom	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
fshor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
fydy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
fyshey	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
g	9	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
geeem	1	1	3.000000	0.000000	3.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
gm	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
hs	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
ihar	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
iiin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
iiincheom	1	1	9.400000	0.000000	9.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
iin	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
iir	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
iirchal	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
in	2	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
iphy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
ithey	1	1	6.000000	0.000000	6.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ithhy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
ithor	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
ithy	1	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	unknown
k	6	6	30.800000	24.000000	6.800000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ka	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaiiin	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaiin	50	50	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaiis	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaiishdy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kail	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kain	40	40	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kair	11	11	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kairam	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kairy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kais	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaisar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaishd	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaithy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kal	23	23	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kalchdy	1	1	2.000000	26.000000	-24.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kalchedy	1	1	11.400000	26.000000	-14.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaldaim	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaldy	4	4	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kalkal	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kalos	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaly	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kam	7	7	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kamdam	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kan	3	3	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kaolkar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kar	43	43	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kara	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karaim	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karainy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karal	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kararo	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karchy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kard	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kardy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
karody	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kary	3	3	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kas	3	3	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kasol	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kchain	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchal	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcham	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchar	2	2	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchcsey	1	1	28.000000	30.000000	-2.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kchdaiin	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdal	2	2	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdaldy	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdar	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdol	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdpy	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchdy	15	15	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kche	1	1	98.600000	24.000000	74.600000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheat	1	1	37.400000	26.000000	11.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchedar	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchedy	17	17	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheeor	2	2	40.400000	24.000000	16.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheeos	1	1	40.400000	24.000000	16.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheey	5	5	40.400000	24.000000	16.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchekain	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheo	4	4	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheodaiin	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheodar	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheody	3	3	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheol	2	2	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheoly	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcheor	3	3	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchetam	1	1	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchey	13	13	37.400000	24.000000	13.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchm	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcho	4	4	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchoan	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchochy	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchod	3	3	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchodan	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchody	6	6	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchokchy	1	1	28.750000	24.000000	4.750000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchol	15	15	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kcholchdar	1	1	28.000000	28.000000	0.000000	1.000000	0.000000	0.000000	1.000000	0.000000	tie
kchom	2	2	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchor	14	14	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchorchor	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchos	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchoty	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchoy	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchs	1	1	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kchy	17	17	28.000000	24.000000	4.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
kdchody	1	1	6.000000	24.000000	-18.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechdy	4	4	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechedy	3	3	14.400000	24.000000	-9.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kecheokeo	1	1	18.150000	24.000000	-5.850000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechey	1	1	14.400000	24.000000	-9.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechodshey	1	1	11.000000	24.000000	-13.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechody	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kechy	2	2	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ked	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedaiiin	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedair	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedal	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedar	3	3	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedy	34	34	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kedydy	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keear	2	2	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keechey	1	1	17.400000	24.000000	-6.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keechy	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keed	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedain	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedal	2	2	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedas	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedeedy	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedey	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keedy	45	45	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeed	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeedal	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeedy	2	2	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeees	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeeo	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeeody	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeeol	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeeos	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keees	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeey	7	7	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keem	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeo	4	4	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeoal	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeodaiin	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeodal	2	2	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeodar	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeodol	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeody	8	8	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeokechy	1	1	11.750000	24.000000	-12.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeol	9	9	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeolshey	1	1	18.000000	24.000000	-6.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeor	7	7	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeos	3	3	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keerodal	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keesho	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keeshody	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keey	34	34	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keo	2	2	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keoar	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keocthedy	1	1	11.000000	27.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keocthy	1	1	5.000000	27.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keodaiin	2	2	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keodal	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keodam	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keodar	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keodky	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keody	20	20	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keoky	1	1	5.750000	24.000000	-18.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keol	15	15	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keolchey	1	1	14.400000	28.000000	-13.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keolor	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keoly	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keor	8	8	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keos	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keoy	2	2	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ker	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kesd	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keshed	1	1	11.000000	24.000000	-13.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keshey	1	1	11.000000	24.000000	-13.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
keshor	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kesoar	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
key	10	10	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kiin	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kl	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
ko	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koaiin	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koaiphhy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koair	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kochardy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kocheor	1	1	11.400000	24.000000	-12.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kochky	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kochor	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kockhas	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kod	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodaiin	3	3	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodain	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodal	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodam	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodary	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koddy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodeey	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodshey	1	1	8.000000	24.000000	-16.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kodshol	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kody	3	3	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koeeorain	1	1	7.000000	24.000000	-17.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koees	1	1	7.000000	24.000000	-17.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koiin	2	2	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kokaiin	1	1	2.750000	24.000000	-21.250000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kol	29	29	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolchdy	1	1	2.000000	28.000000	-26.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolchedy	1	1	11.400000	28.000000	-16.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolcheey	1	1	14.400000	28.000000	-13.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolchey	1	1	11.400000	28.000000	-16.600000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koldal	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koldarod	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koldy	4	4	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
koleearol	1	1	5.000000	24.000000	-19.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolfchdy	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
kolkar	1	1	2.000000	24.000000	-22.000000	1.000000	0.000000	1.000000	0.000000	0.000000	right
