idx	token	length	freq	H1_local_bits	n_rules	rule_ids	family_signature	best_pmi_partner
678	cthol	5	40	9.535664	0			
679	dol	3	89	8.381859	0			
680	ychor	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
681	chor	4	140	7.728309	0			
682	okchey	6	19	10.609665	1	chargram:ok:left	chargram:ok:left	
683	qokom	5	1	14.857592	1	chargram:qok:left	chargram:qok:left	
684	oeeo	4	2	13.857592	1	chargram:oe:left	chargram:oe:left	
685	dal	3	212	7.129672	0			
686	chor	4	140	7.728309	0			
687	cthom	5	8	11.857592	0			
688	s	1	168	7.465275	0			
689	qokche	6	1	14.857592	1	chargram:qok:left	chargram:qok:left	
690	ychear	6	2	13.857592	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
691	kchdy	5	15	10.950702	0			
692	lor	3	31	9.903396	0			
693	char	4	52	9.157153	0			
694	otam	4	41	9.500040	0			
695	cthom	5	8	11.857592	0			
696	dy	2	196	7.242882	0			
697	ytchos	6	2	13.857592	0			
698	shy	3	72	8.687667	0			
699	qokam	5	24	10.272630	1	chargram:qok:left	chargram:qok:left	
700	cthy	4	79	8.553812	0			
701	yodaiin	7	1	14.857592	0			
702	cthy	4	79	8.553812	0			
703	s	1	168	7.465275	0			
704	chor	4	140	7.728309	0			
705	oees	4	7	12.050237	1	chargram:oe:left	chargram:oe:left	
706	or	2	266	6.802310	0			
707	qokor	5	26	10.157153	1	chargram:qok:left	chargram:qok:left	
708	chol	4	263	6.818673	0			
709	cthol	5	40	9.535664	0			
710	tchalody	8	1	14.857592	0			
711	chockhy	7	13	11.157153	0			
712	s	1	168	7.465275	0			
713	os	2	23	10.334030	0			
714	chy	3	98	8.242882	0			
715	sain	4	46	9.334030	0			
716	or	2	266	6.802310	0			
717	ochy	4	3	13.272630	0			
718	cthar	5	19	10.609665	0			
719	cthar	5	19	10.609665	0			
720	cthy	4	79	8.553812	0			
721	y	1	113	8.037413	0			
722	chaiir	6	1	14.857592	0			
723	ckhal	5	2	13.857592	0			
724	cthodam	7	1	14.857592	0			
725	dy	2	196	7.242882	0			
726	ytcho	5	2	13.857592	0			
727	cthol	5	40	9.535664	0			
728	ches	4	31	9.903396	1	chargram:che:left	chargram:che:left	
729	cthor	5	27	10.102705	0			
730	ocholy	6	1	14.857592	0			
731	kchos	5	1	14.857592	0			
732	chy	3	98	8.242882	0			
733	dor	3	49	9.242882	0			
734	dchor	5	15	10.950702	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
735	choldar	7	1	14.857592	0			
736	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
737	daiin	5	621	5.579143	0			
738	shey	4	226	7.037413	0			
739	qoos	4	2	13.857592	0			
740	sheey	5	115	8.012102	0			
741	chorochy	8	1	14.857592	0			
742	dchey	5	14	11.050237	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
743	kchey	5	13	11.157153	0			
744	otchy	5	39	9.572190	0			
745	cheody	6	61	8.926855	1	chargram:che:left	chargram:che:left	
746	ytcheey	7	1	14.857592	0			
747	qotchy	6	41	9.500040	0			
748	chald	5	1	14.857592	0			
749	odaiin	6	42	9.465275	0			
750	otchor	6	11	11.398161	0			
751	choaiin	7	6	12.272630	0			
752	shody	5	43	9.431328	0			
753	shol	4	135	7.780777	0			
754	chotchy	7	11	11.398161	0			
755	shol	4	135	7.780777	0			
756	keey	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
757	choty	5	28	10.050237	0			
758	dain	4	151	7.619188	0			
759	shckhy	6	51	9.185167	0			
760	chochy	6	4	12.857592	0			
761	kchod	5	3	13.272630	0			
762	polyshy	7	1	14.857592	0			
763	shey	4	226	7.037413	0			
764	tchody	6	6	12.272630	0			
765	qopchy	6	11	11.398161	0			
766	otshol	6	1	14.857592	0			
767	dy	2	196	7.242882	0			
768	daiin	5	621	5.579143	0			
769	tshodody	8	1	14.857592	0			
770	chochy	6	4	12.857592	0			
771	cthy	4	79	8.553812	0			
772	daiin	5	621	5.579143	0			
773	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
774	chcphhy	7	3	13.272630	0			
775	daiin	5	621	5.579143	0			
776	cthol	5	40	9.535664	0			
777	cthy	4	79	8.553812	0			
778	cthd	4	1	14.857592	0			
779	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
780	dykchy	6	1	14.857592	0			
781	chkeey	6	9	11.687667	0			
782	kshy	4	5	12.535664	0			
783	ky	2	18	10.687667	0			
784	ty	2	13	11.157153	0			
785	dor	3	49	9.242882	0			
786	cheey	5	134	7.791503	1	chargram:che:left	chargram:che:left	
787	ol	2	426	6.122883	0			
788	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
789	dy	2	196	7.242882	0			
790	choteeen	8	1	14.857592	0			
791	oeear	5	3	13.272630	1	chargram:oe:left	chargram:oe:left	
792	choschy	7	1	14.857592	0			
793	dain	4	151	7.619188	0			
794	sho	3	84	8.465275	0			
795	kshy	4	5	12.535664	0			
796	shol	4	135	7.780777	0			
797	deees	5	1	14.857592	0			
798	dol	3	89	8.381859	0			
799	kchor	5	14	11.050237	0			
800	sheod	5	9	11.687667	0			
801	sheodaiin	9	4	12.857592	0			
802	shodaiin	8	20	10.535664	0			
803	oksholshol	10	1	14.857592	1	chargram:ok:left	chargram:ok:left	
804	dais	4	4	12.857592	0			
805	qos	3	3	13.272630	0			
806	dol	3	89	8.381859	0			
807	dol	3	89	8.381859	0			
808	dor	3	49	9.242882	0			
809	aiin	4	367	6.337956	0			
810	okchor	6	14	11.050237	1	chargram:ok:left	chargram:ok:left	
811	daiin	5	621	5.579143	0			
812	cphol	5	10	11.535664	0			
813	chody	5	63	8.880312	0			
814	shy	3	72	8.687667	0			
815	cfhodar	7	1	14.857592	0			
816	shor	4	66	8.813198	0			
817	okche	5	1	14.857592	1	chargram:ok:left	chargram:ok:left	
818	do	2	12	11.272630	0			
819	dchy	4	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
820	dain	4	151	7.619188	0			
821	al	2	211	7.136493	0			
822	chodaiin	8	29	9.999611	0			
823	shokchy	7	5	12.535664	0			
824	chor	4	140	7.728309	0			
825	dy	2	196	7.242882	0			
826	dchol	5	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
827	shesed	6	1	14.857592	0			
828	chofchy	7	2	13.857592	0			
829	dam	3	82	8.500040	0			
830	scho	4	1	14.857592	0			
831	chky	4	13	11.157153	0			
832	ckooaiin	8	1	14.857592	0			
833	chy	3	98	8.242882	0			
834	taiin	5	28	10.050237	0			
835	shy	3	72	8.687667	0			
836	chocty	6	2	13.857592	0			
837	cheeody	7	10	11.535664	1	chargram:che:left	chargram:che:left	
838	sol	3	55	9.076233	0			
839	choto	5	3	13.272630	0			
840	kchoan	6	1	14.857592	0			
841	choor	5	2	13.857592	0			
842	dain	4	151	7.619188	0			
843	ofchey	6	5	12.535664	0			
844	dsheey	6	7	12.050237	0			
845	shol	4	135	7.780777	0			
846	daiin	5	621	5.579143	0			
847	shor	4	66	8.813198	0			
848	cheocthy	8	5	12.535664	1	chargram:che:left	chargram:che:left	
849	oksheo	6	1	14.857592	1	chargram:ok:left	chargram:ok:left	
850	dol	3	89	8.381859	0			
851	daird	5	1	14.857592	0			
852	ytchody	7	4	12.857592	0			
853	chot	4	4	12.857592	0			
854	choty	5	28	10.050237	0			
855	otariin	7	2	13.857592	0			
856	chotol	6	5	12.535664	0			
857	sho	3	84	8.465275	0			
858	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
859	kshey	5	4	12.857592	0			
860	lody	4	3	13.272630	0			
861	cholal	6	4	12.857592	0			
862	chy	3	98	8.242882	0			
863	etodaiin	8	1	14.857592	0			
864	dol	3	89	8.381859	0			
865	daiiirchy	9	1	14.857592	0			
866	ckhy	4	24	10.272630	0			
867	scheaiin	8	1	14.857592	0			
868	cthaichar	9	1	14.857592	0			
869	cthy	4	79	8.553812	0			
870	dar	3	261	6.829686	0			
871	aiin	4	367	6.337956	0			
872	chean	5	2	13.857592	1	chargram:che:left	chargram:che:left	
873	cky	3	2	13.857592	0			
874	char	4	52	9.157153	0			
875	chaiin	6	29	9.999611	0			
876	daiin	5	621	5.579143	0			
877	chor	4	140	7.728309	0			
878	cha	3	1	14.857592	0			
879	rchealcham	10	1	14.857592	0			
880	shol	4	135	7.780777	0			
881	kaiin	5	50	9.213736	0			
882	shol	4	135	7.780777	0			
883	kaiin	5	50	9.213736	0			
884	daikam	6	1	14.857592	0			
885	chal	4	38	9.609665	0			
886	sol	3	55	9.076233	0			
887	shol	4	135	7.780777	0			
888	otol	4	64	8.857592	0			
889	chol	4	263	6.818673	0			
890	opcheaiin	9	1	14.857592	0			
891	opydaiin	8	3	13.272630	0			
892	saiin	5	106	8.129672	0			
893	chor	4	140	7.728309	0			
894	sheaiin	7	8	11.857592	0			
895	shor	4	66	8.813198	0			
896	chykchy	7	1	14.857592	0			
897	otaiin	6	125	7.891808	0			
898	cty	3	2	13.857592	0			
899	chear	5	36	9.687667	1	chargram:che:left	chargram:che:left	
900	shol	4	135	7.780777	0			
901	chaiin	6	29	9.999611	0			
902	shaiin	6	15	10.950702	0			
903	dolar	5	2	13.857592	0			
904	chean	5	2	13.857592	1	chargram:che:left	chargram:che:left	
905	cthar	5	19	10.609665	0			
906	shealy	6	1	14.857592	0			
907	daiin	5	621	5.579143	0			
908	chary	5	4	12.857592	0			
909	otchar	6	4	12.857592	0			
910	etaiin	6	1	14.857592	0			
911	cthol	5	40	9.535664	0			
912	dar	3	261	6.829686	0			
913	ytchy	5	16	10.857592	0			
914	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
915	kaiin	5	50	9.213736	0			
916	dain	4	151	7.619188	0			
917	ar	2	297	6.643273	0			
918	dar	3	261	6.829686	0			
919	shey	4	226	7.037413	0			
920	cthar	5	19	10.609665	0			
921	chotain	7	3	13.272630	0			
922	ry	2	11	11.398161	0			
923	chol	4	263	6.818673	0			
924	chol	4	263	6.818673	0			
925	chol	4	263	6.818673	0			
926	cthaiin	7	6	12.272630	0			
927	dain	4	151	7.619188	0			
928	chokchy	7	12	11.272630	0			
929	chol	4	263	6.818673	0			
930	cthor	5	27	10.102705	0			
931	chaiin	6	29	9.999611	0			
932	oeesody	7	1	14.857592	1	chargram:oe:left	chargram:oe:left	
933	kchey	5	13	11.157153	0			
934	pchy	4	1	14.857592	0			
935	cpharom	7	1	14.857592	0			
936	shear	5	17	10.770129	0			
937	cheeotaiin	10	1	14.857592	1	chargram:che:left	chargram:che:left	
938	chal	4	38	9.609665	0			
939	daiin	5	621	5.579143	0			
940	chokain	7	10	11.535664	0			
941	keoky	5	1	14.857592	1	chargram:ke:left	chargram:ke:left	
942	otorchy	7	1	14.857592	0			
943	satar	5	1	14.857592	0			
944	shol	4	135	7.780777	0			
945	kol	3	29	9.999611	0			
946	char	4	52	9.157153	0			
947	cthey	5	32	9.857592	0			
948	tchy	4	16	10.857592	0			
949	ckham	5	2	13.857592	0			
950	chor	4	140	7.728309	0			
951	cheain	6	1	14.857592	1	chargram:che:left	chargram:che:left	
952	char	4	52	9.157153	0			
953	cheeky	6	19	10.609665	1	chargram:che:left	chargram:che:left	
954	chor	4	140	7.728309	0			
955	ry	2	11	11.398161	0			
956	oteey	5	117	7.987228	0			
957	dchor	5	15	10.950702	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
958	chodey	6	2	13.857592	0			
959	cho	3	48	9.272630	0			
960	raiin	5	64	8.857592	0			
961	shor	4	66	8.813198	0			
962	cthy	4	79	8.553812	0			
963	or	2	266	6.802310	0			
964	chaiin	6	29	9.999611	0			
965	cthod	5	2	13.857592	0			
966	ram	3	14	11.050237	0			
967	ytol	4	11	11.398161	0			
968	dayty	5	1	14.857592	0			
969	shydal	6	1	14.857592	0			
970	chdy	4	114	8.024702	0			
971	chodar	6	9	11.687667	0			
972	aiin	4	367	6.337956	0			
973	olsho	5	2	13.857592	0			
974	cthy	4	79	8.553812	0			
975	fochor	6	1	14.857592	0			
976	oporody	7	1	14.857592	0			
977	opy	3	7	12.050237	0			
978	shor	4	66	8.813198	0			
979	daiin	5	621	5.579143	0			
980	qopchypcho	10	1	14.857592	0			
981	qofol	5	2	13.857592	0			
982	shol	4	135	7.780777	0			
983	cfhol	5	4	12.857592	0			
984	daiin	5	621	5.579143	0			
985	oty	3	95	8.287737	0			
986	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
987	dy	2	196	7.242882	0			
988	oeees	5	9	11.687667	1	chargram:oe:left	chargram:oe:left	
989	daiin	5	621	5.579143	0			
990	chty	4	11	11.398161	0			
991	daiiin	6	11	11.398161	0			
992	cthod	5	2	13.857592	0			
993	yky	3	15	10.950702	0			
994	daim	4	11	11.398161	0			
995	daly	4	26	10.157153	0			
996	ytoldy	6	3	13.272630	0			
997	oty	3	95	8.287737	0			
998	kchol	5	15	10.950702	0			
999	chol	4	263	6.818673	0			
1000	chy	3	98	8.242882	0			
1001	kyty	4	1	14.857592	0			
1002	ychor	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
1003	chshoty	7	1	14.857592	0			
1004	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
1005	kaiin	5	50	9.213736	0			
1006	pchocthy	8	3	13.272630	0			
1007	shor	4	66	8.813198	0			
1008	octhody	7	4	12.857592	0			
1009	chorchy	7	1	14.857592	0			
1010	pchodol	7	2	13.857592	0			
1011	chopchal	8	1	14.857592	0			
1012	ypch	4	1	14.857592	0			
1013	kom	3	1	14.857592	0			
1014	dchey	5	14	11.050237	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
1015	cthoor	6	1	14.857592	0			
1016	char	4	52	9.157153	0			
1017	chty	4	11	11.398161	0			
1018	os	2	23	10.334030	0			
1019	chair	5	1	14.857592	0			
1020	otytchol	8	1	14.857592	0			
1021	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
1022	daiin	5	621	5.579143	0			
1023	etyd	4	1	14.857592	0			
1024	qotor	5	22	10.398161	0			
1025	otchy	5	39	9.572190	0			
1026	daiin	5	621	5.579143	0			
1027	chocthy	7	11	11.398161	0			
1028	qotchy	6	41	9.500040	0			
1029	chol	4	263	6.818673	0			
1030	or	2	266	6.802310	0			
1031	yty	3	18	10.687667	0			
1032	dy	2	196	7.242882	0			
1033	dy	2	196	7.242882	0			
1034	sor	3	41	9.500040	0			
1035	chaiin	6	29	9.999611	0			
1036	chcthy	6	66	8.813198	0			
1037	ctho	4	10	11.535664	0			
1038	ckhy	4	24	10.272630	0			
1039	or	2	266	6.802310	0			
1040	aiin	4	367	6.337956	0			
1041	chtchor	7	1	14.857592	0			
1042	doiir	5	6	12.272630	0			
1043	ody	3	35	9.728309	0			
1044	chy	3	98	8.242882	0			
1045	taiin	5	28	10.050237	0			
1046	shy	3	72	8.687667	0			
1047	dain	4	151	7.619188	0			
1048	dair	4	73	8.667768	0			
1049	am	2	78	8.572190	0			
1050	chol	4	263	6.818673	0			
1051	daiin	5	621	5.579143	0			
1052	dar	3	261	6.829686	0			
1053	chodaiin	8	29	9.999611	0			
1054	ytoiin	6	4	12.857592	0			
1055	otar	4	123	7.915078	0			
1056	paiin	5	6	12.272630	0			
1057	daiin	5	621	5.579143	0			
1058	sheo	4	42	9.465275	0			
1059	pcheey	6	2	13.857592	0			
1060	qoty	4	70	8.728309	0			
1061	daiin	5	621	5.579143	0			
1062	cthor	5	27	10.102705	0			
1063	otydy	5	3	13.272630	0			
1064	sain	4	46	9.334030	0			
1065	dain	4	151	7.619188	0			
1066	daiin	5	621	5.579143	0			
1067	ckhy	4	24	10.272630	0			
1068	chcthor	7	1	14.857592	0			
1069	choiin	6	10	11.535664	0			
1070	qot	3	8	11.857592	0			
1071	chodaiin	8	29	9.999611	0			
1072	cthy	4	79	8.553812	0			
1073	daiin	5	621	5.579143	0			
1074	qotchytor	9	1	14.857592	0			
1075	shoiin	6	4	12.857592	0			
1076	daiin	5	621	5.579143	0			
1077	qotchey	7	15	10.950702	0			
1078	shcthey	7	6	12.272630	0			
1079	ytor	4	10	11.535664	0			
1080	dain	4	151	7.619188	0			
1081	sho	3	84	8.465275	0			
1082	ykeey	5	47	9.303003	0			
1083	daiin	5	621	5.579143	0			
1084	qotchy	6	41	9.500040	0			
1085	qotor	5	22	10.398161	0			
1086	chol	4	263	6.818673	0			
1087	daiin	5	621	5.579143	0			
1088	qokchyky	8	1	14.857592	1	chargram:qok:left	chargram:qok:left	
1089	shoiin	6	4	12.857592	0			
1090	chor	4	140	7.728309	0			
1091	shcthy	6	26	10.157153	0			
1092	qoty	4	70	8.728309	0			
1093	qotoiin	7	3	13.272630	0			
1094	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
1095	choraiin	8	5	12.535664	0			
1096	tshol	5	5	12.535664	0			
1097	schoal	6	1	14.857592	0			
1098	cfhy	4	2	13.857592	0			
1099	shfydaiin	9	1	14.857592	0			
1100	cphy	4	8	11.857592	0			
1101	shey	4	226	7.037413	0			
1102	tchody	6	6	12.272630	0			
1103	shoyty	6	1	14.857592	0			
1104	socthody	8	1	14.857592	0			
1105	qodor	5	2	13.857592	0			
1106	y	1	113	8.037413	0			
1107	kshy	4	5	12.535664	0			
1108	daiin	5	621	5.579143	0			
1109	ytchy	5	16	10.857592	0			
1110	ytchoky	7	1	14.857592	0			
1111	kchol	5	15	10.950702	0			
1112	daiin	5	621	5.579143	0			
1113	qoty	4	70	8.728309	0			
1114	chol	4	263	6.818673	0			
1115	cthy	4	79	8.553812	0			
1116	dor	3	49	9.242882	0			
1117	ykychy	6	1	14.857592	0			
1118	choty	5	28	10.050237	0			
1119	dain	4	151	7.619188	0			
1120	chaiin	6	29	9.999611	0			
1121	daiin	5	621	5.579143	0			
1122	ded	3	1	14.857592	0			
1123	tchol	5	9	11.687667	0			
1124	shor	4	66	8.813198	0			
1125	shor	4	66	8.813198	0			
1126	dky	3	1	14.857592	0			
1127	shcphy	6	1	14.857592	0			
1128	daiin	5	621	5.579143	0			
1129	cthy	4	79	8.553812	0			
1130	dy	2	196	7.242882	0			
1131	chodl	5	1	14.857592	0			
1132	daiin	5	621	5.579143	0			
1133	odl	3	4	12.857592	0			
1134	ds	2	2	13.857592	0			
1135	y	1	113	8.037413	0			
1136	otol	4	64	8.857592	0			
1137	chaiin	6	29	9.999611	0			
1138	ykchor	6	5	12.535664	0			
1139	dair	4	73	8.667768	0			
1140	chody	5	63	8.880312	0			
1141	cthy	4	79	8.553812	0			
1142	s	1	168	7.465275	0			
1143	daiin	5	621	5.579143	0			
1144	shol	4	135	7.780777	0			
1145	cphar	5	4	12.857592	0			
1146	dan	3	15	10.950702	0			
1147	y	1	113	8.037413	0			
1148	ykchy	5	19	10.609665	0			
1149	dain	4	151	7.619188	0			
1150	dchy	4	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
1151	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
1152	chol	4	263	6.818673	0			
1153	dy	2	196	7.242882	0			
1154	dy	2	196	7.242882	0			
1155	ctho	4	10	11.535664	0			
1156	tchey	5	15	10.950702	0			
1157	tan	3	1	14.857592	0			
1158	cthor	5	27	10.102705	0			
1159	shy	3	72	8.687667	0			
1160	arg	3	1	14.857592	0			
1161	torshor	7	2	13.857592	0			
1162	opchy	5	13	11.157153	0			
1163	shol	4	135	7.780777	0			
1164	dy	2	196	7.242882	0			
1165	qopchy	6	11	11.398161	0			
1166	shol	4	135	7.780777	0			
1167	opchor	6	6	12.272630	0			
1168	dypchy	6	1	14.857592	0			
1169	dchm	4	1	14.857592	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
1170	dchol	5	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
1171	chol	4	263	6.818673	0			
1172	dol	3	89	8.381859	0			
1173	shkchy	6	2	13.857592	0			
1174	ydal	4	3	13.272630	0			
1175	shy	3	72	8.687667	0			
1176	ykchy	5	19	10.609665	0			
1177	qotey	5	20	10.535664	0			
1178	daiin	5	621	5.579143	0			
1179	s	1	168	7.465275	0			
1180	y	1	113	8.037413	0			
1181	s	1	168	7.465275	0			
1182	y	1	113	8.037413	0			
1183	dchor	5	15	10.950702	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
1184	shaiin	6	15	10.950702	0			
1185	oeees	5	9	11.687667	1	chargram:oe:left	chargram:oe:left	
1186	ykor	4	9	11.687667	0			
1187	chor	4	140	7.728309	0			
1188	ytshy	5	3	13.272630	0			
1189	ykchy	5	19	10.609665	0			
1190	kchy	4	17	10.770129	0			
1191	dar	3	261	6.829686	0			
1192	shorodo	7	1	14.857592	0			
1193	shy	3	72	8.687667	0			
1194	tshy	4	5	12.535664	0			
1195	kchol	5	15	10.950702	0			
1196	dpchy	5	2	13.857592	0			
1197	qopchy	6	11	11.398161	0			
1198	otchol	6	21	10.465275	0			
1199	cfhol	5	4	12.857592	0			
1200	dy	2	196	7.242882	0			
1201	tchor	5	19	10.609665	0			
1202	dor	3	49	9.242882	0			
1203	daiin	5	621	5.579143	0			
1204	qotchol	7	8	11.857592	0			
1205	okchy	5	29	9.999611	1	chargram:ok:left	chargram:ok:left	
1206	okchor	6	14	11.050237	1	chargram:ok:left	chargram:ok:left	
1207	oiin	4	23	10.334030	0			
1208	chckhy	6	106	8.129672	0			
1209	d	1	35	9.728309	0			
1210	okchor	6	14	11.050237	1	chargram:ok:left	chargram:ok:left	
1211	doaiin	6	3	13.272630	0			
1212	s	1	168	7.465275	0			
1213	okchey	6	19	10.609665	1	chargram:ok:left	chargram:ok:left	
1214	daiin	5	621	5.579143	0			
1215	okchal	6	1	14.857592	1	chargram:ok:left	chargram:ok:left	
1216	daldy	5	16	10.857592	0			
1217	koair	5	1	14.857592	0			
1218	chtoiin	7	1	14.857592	0			
1219	otchy	5	39	9.572190	0			
1220	kchod	5	3	13.272630	0			
1221	otol	4	64	8.857592	0			
1222	otchy	5	39	9.572190	0			
1223	octhos	6	1	14.857592	0			
1224	oko	3	7	12.050237	1	chargram:ok:left	chargram:ok:left	
1225	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
1226	chodal	6	5	12.535664	0			
1227	otchol	6	21	10.465275	0			
1228	cphol	5	10	11.535664	0			
1229	choty	5	28	10.050237	0			
1230	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
1231	qokod	5	5	12.535664	1	chargram:qok:left	chargram:qok:left	
1232	chy	3	98	8.242882	0			
1233	otchy	5	39	9.572190	0			
1234	cthody	6	15	10.950702	0			
1235	ols	3	17	10.770129	0			
1236	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
1237	okos	4	8	11.857592	1	chargram:ok:left	chargram:ok:left	
1238	oaiin	5	17	10.770129	0			
1239	okshy	5	9	11.687667	1	chargram:ok:left	chargram:ok:left	
1240	qocky	5	1	14.857592	0			
1241	dairo	5	3	13.272630	0			
1242	d	1	35	9.728309	0			
1243	shoin	5	1	14.857592	0			
1244	ytaiin	6	31	9.903396	0			
1245	sho	3	84	8.465275	0			
1246	qocthy	6	6	12.272630	0			
1247	pchodaiin	9	4	12.857592	0			
1248	chopol	6	1	14.857592	0			
1249	shoiin	6	4	12.857592	0			
1250	daiin	5	621	5.579143	0			
1251	dain	4	151	7.619188	0			
1252	o	1	60	8.950702	0			
1253	ykeey	5	47	9.303003	0			
1254	soiiin	6	4	12.857592	0			
1255	chok	4	4	12.857592	0			
1256	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
1257	da	2	8	11.857592	0			
1258	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
1259	ydaiin	6	18	10.687667	0			
1260	olchy	5	5	12.535664	0			
1261	kchor	5	14	11.050237	0			
1262	daiin	5	621	5.579143	0			
1263	olol	4	14	11.050237	0			
1264	ochkchar	8	1	14.857592	0			
1265	kol	3	29	9.999611	0			
1266	shy	3	72	8.687667	0			
1267	daiin	5	621	5.579143	0			
1268	dorody	6	1	14.857592	0			
1269	qokchol	7	10	11.535664	1	chargram:qok:left	chargram:qok:left	
1270	dar	3	261	6.829686	0			
1271	dala	4	1	14.857592	0			
1272	qotolo	6	1	14.857592	0			
1273	ychol	5	7	12.050237	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
1274	oir	3	2	13.857592	0			
1275	okor	4	20	10.535664	1	chargram:ok:left	chargram:ok:left	
1276	choor	5	2	13.857592	0			
1277	ockhy	5	9	11.687667	0			
