tok_id	token	prefix	stem	suffix
1271	dar		dar	
1272	dala		dala	
1273	qotolo		qotolo	
1274	ychol		ychol	
1275	oir		oir	
1276	okor		okor	
1277	choor		choor	
1278	ockhy		ockhy	
1279	soshy		soshy	
1280	fchol		fchol	
1281	shor		shor	
1282	cheor		cheor	
1283	ykaiin		ykaiin	
1284	s		s	
1285	shoty		shoty	
1286	dy		dy	
1287	okchy		okchy	
1288	dy		dy	
1289	ykeey		ykeey	
1290	ky		ky	
1291	chodalg		chodalg	
1292	pdychoiin		pdychoiin	
1293	yfodain		yfodain	
1294	otyshy		otyshy	
1295	dy		dy	
1296	ypchor		ypchor	
1297	daiin		daiin	
1298	kol		kol	
1299	ydain		ydain	
1300	okchor		okchor	
1301	dchy		dchy	
1302	tshy		tshy	
1303	oky		oky	
1304	chy		chy	
1305	cthy		cthy	
1306	otchy		otchy	
1307	ty		ty	
1308	chol		chol	
1309	daiin		daiin	
1310	ychy		ychy	
1311	dy		dy	
1312	daiin		daiin	
1313	chcthy		chcthy	
1314	ykykaiin		ykykaiin	
1315	dytchy		dytchy	
1316	ykchy		ykchy	
1317	ky		ky	
1318	dy		dy	
1319	ytychy		ytychy	
1320	ksho		ksho	
1321	ykshy		ykshy	
1322	shokshor		shokshor	
1323	yty		yty	
1324	darody		darody	
1325	dyotyds		dyotyds	
1326	okshy		okshy	
1327	daiin		daiin	
1328	okchor		okchor	
1329	chky		chky	
1330	qotchy		qotchy	
1331	daiin		daiin	
1332	cthor		cthor	
1333	oty		oty	
1334	qoty		qoty	
1335	choky		choky	
1336	cthy		cthy	
1337	chokchy		chokchy	
1338	dydydy		dydydy	
1339	chckhy		chckhy	
1340	dchyd		dchyd	
1341	n		n	
1342	oykshy		oykshy	
1343	choty		choty	
1344	dydy		dydy	
1345	odyd		odyd	
1346	otchy		otchy	
1347	okchy		okchy	
1348	dshy		dshy	
1349	dardy		dardy	
1350	dol		dol	
1351	dair		dair	
1352	dam		dam	
1353	daiin		daiin	
1354	okor		okor	
1355	shy		shy	
1356	koly		koly	
1357	daiin		daiin	
1358	chol		chol	
1359	cthy		cthy	
1360	sol		sol	
1361	ckhaiin		ckhaiin	
1362	sal		sal	
1363	daiin		daiin	
1364	cthy		cthy	
1365	dy		dy	
1366	saiin		saiin	
1367	okear		okear	
1368	sho		sho	
1369	keocthy		keocthy	
1370	dain		dain	
1371	ctholy		ctholy	
1372	odaiin		odaiin	
1373	cthl		cthl	
1374	s		s	
1375	y		y	
1376	saiiin		saiiin	
1377	dolchds		dolchds	
1378	chor		chor	
1379	choross		choross	
1380	shan		shan	
1381	shor		shor	
1382	shoty		shoty	
1383	ytol		ytol	
1384	dor		dor	
1385	dom		dom	
1386	poror		poror	
1387	orshy		orshy	
1388	choiin		choiin	
1389	dtchan		dtchan	
1390	opchor		opchor	
1391	dy		dy	
1392	chor		chor	
1393	or		or	
1394	oro		oro	
1395	r		r	
1396	aiin		aiin	
1397	cthy		cthy	
1398	kain		kain	
1399	dar		dar	
1400	cthor		cthor	
1401	daiin		daiin	
1402	qokor		qokor	
1403	okeor		okeor	
1404	okaiin		okaiin	
1405	doiin		doiin	
1406	choky		choky	
1407	shol		shol	
1408	qoky		qoky	
1409	qotchod		qotchod	
1410	otchor		otchor	
1411	chor		chor	
1412	chor		chor	
1413	ytchor		ytchor	
1414	cthy		cthy	
1415	s		s	
1416	qotchey		qotchey	
1417	choty		choty	
1418	kaiin		kaiin	
1419	otchy		otchy	
1420	r		r	
1421	aiin		aiin	
1422	coy		coy	
1423	choiin		choiin	
1424	sho		sho	
1425	s		s	
1426	chy		chy	
1427	s		s	
1428	chy		chy	
1429	tor		tor	
1430	ols		ols	
1431	ytchor		ytchor	
1432	chor		chor	
1433	ol		ol	
1434	oiin		oiin	
1435	oty		oty	
1436	shol		shol	
1437	daiin		daiin	
1438	otcholocthol		otcholocthol	
1439	chol		chol	
1440	chol		chol	
1441	chody		chody	
1442	kan		kan	
1443	sor		sor	
1444	chor		chor	
1445	cthoiin		cthoiin	
1446	cthy		cthy	
1447	qokaiin		qokaiin	
1448	soloiin		soloiin	
1449	cheor		cheor	
1450	chol		chol	
1451	daiin		daiin	
1452	cthy		cthy	
1453	chor		chor	
1454	orom		orom	
1455	oeesordy		oeesordy	
1456	tchor		tchor	
1457	chor		chor	
1458	chs		chs	
1459	ykch		ykch	
1460	shocthy		shocthy	
1461	opchy		opchy	
1462	ty		ty	
1463	ky		ky	
1464	oshaiin		oshaiin	
1465	dyky		dyky	
1466	oeees		oeees	
1467	deeeod		deeeod	
1468	aiin		aiin	
1469	dtoaiin		dtoaiin	
1470	daiin		daiin	
1471	dalchy		dalchy	
1472	dyky		dyky	
1473	schy		schy	
1474	saiin		saiin	
1475	doal		doal	
1476	qoky		qoky	
1477	shotchy		shotchy	
1478	ydain		ydain	
1479	yky		yky	
1480	shody		shody	
1481	otol		otol	
1482	daiin		daiin	
1483	toror		toror	
1484	dalydal		dalydal	
1485	opchy		opchy	
1486	fchol		fchol	
1487	ypchocfy		ypchocfy	
1488	okal		okal	
1489	sokchy		sokchy	
1490	qokol		qokol	
1491	chotyokchy		chotyokchy	
1492	cthy		cthy	
1493	chy		chy	
1494	kchy		kchy	
1495	dychokchy		dychokchy	
1496	shcthy		shcthy	
1497	shtshy		shtshy	
1498	sho		sho	
1499	tchokyd		tchokyd	
1500	pchraiin		pchraiin	
1501	otchor		otchor	
1502	chpchol		chpchol	
1503	chpchey		chpchey	
1504	s		s	
1505	pchocty		pchocty	
1506	ytchor		ytchor	
1507	y		y	
1508	ky		ky	
1509	chokchy		chokchy	
1510	qokchocthor		qokchocthor	
1511	shory		shory	
1512	ykchy		ykchy	
1513	dy		dy	
1514	choy		choy	
1515	qoty		qoty	
1516	chy		chy	
1517	kchy		kchy	
1518	koshet		koshet	
1519	dchol		dchol	
1520	chcthody		chcthody	
1521	cphod		cphod	
1522	chotol		chotol	
1523	dal		dal	
1524	ytchy		ytchy	
1525	chyty		chyty	
1526	chor		chor	
1527	chol		chol	
1528	ytchy		ytchy	
1529	dan		dan	
1530	pchocthy		pchocthy	
1531	chypchy		chypchy	
1532	qotchy		qotchy	
1533	chcfhhy		chcfhhy	
1534	sy		sy	
1535	daiin		daiin	
1536	chol		chol	
1537	y		y	
1538	daiin		daiin	
1539	chcthy		chcthy	
1540	qotchar		qotchar	
1541	chor		chor	
1542	sholo		sholo	
1543	dshy		dshy	
1544	okaiin		okaiin	
1545	okaiin		okaiin	
1546	chol		chol	
1547	chor		chor	
1548	cthor		cthor	
1549	ty		ty	
1550	chody		chody	
1551	qokchy		qokchy	
1552	chydy		chydy	
1553	ykchy		ykchy	
1554	chckhy		chckhy	
1555	otain		otain	
1556	cthor		cthor	
1557	cthy		cthy	
1558	okytaiin		okytaiin	
1559	chkchy		chkchy	
1560	saiin		saiin	
1561	daiin		daiin	
1562	yky		yky	
1563	otor		otor	
1564	chody		chody	
1565	fshody		fshody	
1566	daram		daram	
1567	ydarchom		ydarchom	
1568	opydy		opydy	
1569	ypod		ypod	
1570	chop		chop	
1571	otchy		otchy	
1572	dody		dody	
1573	oldckhy		oldckhy	
1574	ydair		ydair	
1575	shoky		shoky	
1576	okshy		okshy	
1577	qodar		qodar	
1578	ckhody		ckhody	
1579	dor		dor	
1580	otchol		otchol	
1581	qodcthy		qodcthy	
1582	ods		ods	
1583	som		som	
1584	ypchy		ypchy	
1585	ypaim		ypaim	
1586	dair		dair	
1587	cthey		cthey	
1588	qody		qody	
1589	opchordy		opchordy	
1590	dchchy		dchchy	
1591	dychear		dychear	
1592	schar		schar	
1593	ykchy		ykchy	
1594	soy		soy	
1595	chckhy		chckhy	
1596	o		o	
1597	dar		dar	
1598	chypcham		chypcham	
1599	dar		dar	
1600	chear		chear	
1601	dsheor		dsheor	
1602	ain		ain	
1603	y		y	
1604	mol		mol	
1605	otchol		otchol	
1606	cthar		cthar	
1607	okaiin		okaiin	
1608	chol		chol	
1609	daiiin		daiiin	
1610	pchodol		pchodol	
1611	chor		chor	
1612	fchy		fchy	
1613	opydaiin		opydaiin	
1614	odaldy		odaldy	
1615	ycheey		ycheey	
1616	keeor		keeor	
1617	cthodal		cthodal	
1618	okol		okol	
1619	odaiin		odaiin	
1620	okal		okal	
1621	oldaim		oldaim	
1622	odaiin		odaiin	
1623	okal		okal	
1624	oldaiin		oldaiin	
1625	chockhol		chockhol	
1626	olol		olol	
1627	kchor		kchor	
1628	fchol		fchol	
1629	cphol		cphol	
1630	olcheol		olcheol	
1631	okeeey		okeeey	
1632	ychol		ychol	
1633	chol		chol	
1634	dolcheey		dolcheey	
1635	tchol		tchol	
1636	dar		dar	
1637	ckhy		ckhy	
1638	oekor		oekor	
1639	or		or	
1640	okaiin		okaiin	
1641	or		or	
1642	otaiin		otaiin	
1643	d		d	
1644	sor		sor	
1645	chkeey		chkeey	
1646	poiis		poiis	
1647	cheor		cheor	
1648	os		os	
1649	s		s	
1650	aiin		aiin	
1651	qokeey		qokeey	
1652	kchar		kchar	
1653	ol		ol	
1654	dy		dy	
1655	choldaiin		choldaiin	
1656	sy		sy	
1657	ycheol		ycheol	
1658	shol		shol	
1659	kchol		kchol	
1660	choltaiin		choltaiin	
1661	ol		ol	
1662	oytor		oytor	
1663	okeor		okeor	
1664	okar		okar	
1665	okol		okol	
1666	doiiram		doiiram	
1667	qokcheo		qokcheo	
1668	qokoiir		qokoiir	
1669	ctheol		ctheol	
1670	chol		chol	
1671	oy		oy	
1672	choy		choy	
1673	koaiin		koaiin	
1674	chckhey		chckhey	
1675	ol		ol	
1676	chor		chor	
1677	ykeor		ykeor	
1678	chol		chol	
1679	chol		chol	
1680	cthol		cthol	
1681	chkor		chkor	
1682	sheol		sheol	
1683	olo		olo	
1684	r		r	
1685	okeeol		okeeol	
1686	chodaiin		chodaiin	
1687	okeol		okeol	
1688	tchory		tchory	
1689	ychor		ychor	
1690	cthy		cthy	
1691	cheeky		cheeky	
1692	cheo		cheo	
1693	otor		otor	
1694	oteol		oteol	
1695	okcheol		okcheol	
1696	chol		chol	
1697	okeol		okeol	
1698	cthol		cthol	
1699	otcheolom		otcheolom	
1700	qoain		qoain	
1701	sar		sar	
1702	she		she	
1703	dol		dol	
1704	qopchaiin		qopchaiin	
1705	cthor		cthor	
1706	otor		otor	
1707	cheeor		cheeor	
1708	ol		ol	
1709	chol		chol	
1710	dor		dor	
1711	chr		chr	
1712	or		or	
1713	eees		eees	
1714	dain		dain	
1715	chey		chey	
1716	qoaiin		qoaiin	
1717	cthor		cthor	
1718	chol		chol	
1719	chom		chom	
1720	ykeey		ykeey	
1721	okeey		okeey	
1722	cheor		cheor	
1723	chol		chol	
1724	sho		sho	
1725	ydaiin		ydaiin	
1726	oal		oal	
1727	sheor		sheor	
1728	sholor		sholor	
1729	or		or	
1730	shecthy		shecthy	
1731	cpheor		cpheor	
1732	daiin		daiin	
1733	qokeee		qokeee	
1734	dar		dar	
1735	chey		chey	
1736	keeor		keeor	
1737	cheeol		cheeol	
1738	ctheey		ctheey	
1739	cthy		cthy	
1740	ockhor		ockhor	
1741	dal		dal	
1742	chol		chol	
1743	diiin		diiin	
1744	ytchar		ytchar	
1745	g		g	
1746	tchor		tchor	
1747	shor		shor	
1748	cthaiin		cthaiin	
1749	cthol		cthol	
1750	chlol		chlol	
1751	chom		chom	
1752	ychy		ychy	
1753	kchor		kchor	
1754	dair		dair	
1755	ytol		ytol	
1756	chcthy		chcthy	
1757	dar		dar	
1758	dar		dar	
1759	dal		dal	
1760	oshor		oshor	
1761	shaiin		shaiin	
1762	cthy		cthy	
1763	sholdy		sholdy	
1764	doldy		doldy	
1765	doldaiin		doldaiin	
1766	dary		dary	
1767	chol		chol	
1768	chcthal		chcthal	
1769	okshal		okshal	
1770	chykald		chykald	
1771	dar		dar	
1772	shor		shor	
1773	qokchol		qokchol	
1774	ol		ol	
1775	ydaiin		ydaiin	
1776	sotchaiin		sotchaiin	
1777	chokchy		chokchy	
1778	chekhol		chekhol	
1779	chor		chor	
1780	g		g	
1781	ychair		ychair	
1782	cthol		cthol	
1783	daiin		daiin	
1784	qokchy		qokchy	
1785	cthy		cthy	
1786	told		told	
1787	shar		shar	
1788	ytshy		ytshy	
1789	otchdal		otchdal	
1790	dchal		dchal	
1791	dchy		dchy	
1792	ytdg		ytdg	
1793	qoeees		qoeees	
1794	or		or	
1795	oaiin		oaiin	
1796	shy		shy	
1797	okshy		okshy	
1798	qokchy		qokchy	
1799	qokchy		qokchy	
1800	s		s	
1801	g		g	
1802	or		or	
1803	shy		shy	
1804	qoky		qoky	
1805	qoky		qoky	
1806	chkchy		chkchy	
1807	qokshy		qokshy	
1808	qokam		qokam	
1809	qotchy		qotchy	
1810	qokay		qokay	
1811	qokchy		qokchy	
1812	ykcho		ykcho	
1813	ydl		ydl	
1814	dar		dar	
1815	r		r	
1816	ychoees		ychoees	
1817	ykchy		ykchy	
1818	qol		qol	
1819	kchy		kchy	
1820	qotchol		qotchol	
1821	daiir		daiir	
1822	om		om	
1823	qotor		qotor	
1824	chor		chor	
1825	otchy		otchy	
1826	qokeees		qokeees	
1827	chy		chy	
1828	s		s	
1829	ar		ar	
1830	ykar		ykar	
1831	ychol		ychol	
1832	dor		dor	
1833	chod		chod	
1834	qokol		qokol	
1835	daiin		daiin	
1836	qokol		qokol	
1837	dar		dar	
1838	dy		dy	
1839	tolol		tolol	
1840	sh		sh	
1841	cphoy		cphoy	
1842	daror		daror	
1843	ddy		ddy	
1844	ytor		ytor	
1845	ykam		ykam	
1846	okchor		okchor	
1847	qotchy		qotchy	
1848	qokchy		qokchy	
1849	ytol		ytol	
1850	doky		doky	
1851	dy		dy	
1852	pchor		pchor	
1853	qodchy		qodchy	
1854	qotshy		qotshy	
1855	dy		dy	
1856	tchy		tchy	
1857	qotchy		qotchy	
1858	qoky		qoky	
1859	daiin		daiin	
1860	dchydy		dchydy	
1861	dshy		dshy	
1862	chor		chor	
1863	y		y	
1864	tchy		tchy	
1865	chol		chol	
1866	dytchy		dytchy	
1867	chordy		chordy	
1868	daiin		daiin	
1869	dyty		dyty	
1870	s		s	
1871	choy		choy	
1872	oscheor		oscheor	
1873	shy		shy	
1874	tdaiin		tdaiin	
1875	chol		chol	
1876	dor		dor	
1877	yky		yky	
1878	qokorar		qokorar	
1879	daiin		daiin	
1880	chckhy		chckhy	
1881	shy		shy	
1882	kchor		kchor	
1883	otchy		otchy	
1884	tchy		tchy	
1885	qoky		qoky	
1886	daiin		daiin	
1887	r		r	
1888	y		y	
1889	shor		shor	
1890	shy		shy	
1891	daiin		daiin	
1892	otytchy		otytchy	
1893	daiin		daiin	
1894	qokcho		qokcho	
1895	ky		ky	
1896	cthar		cthar	
1897	dor		dor	
1898	chan		chan	
1899	dar		dar	
1900	or		or	
1901	chor		chor	
1902	daky		daky	
1903	dal		dal	
1904	chor		chor	
1905	dorl		dorl	
1906	shy		shy	
1907	qotchor		qotchor	
1908	dy		dy	
1909	dor		dor	
1910	y		y	
1911	tchykchy		tchykchy	
1912	shdaiin		shdaiin	
1913	daiin		daiin	
1914	cthor		cthor	
1915	chol		chol	
1916	ykchor		ykchor	
1917	chordy		chordy	
1918	qotchy		qotchy	
1919	qolody		qolody	
1920	choldy		choldy	
1921	cthyd		cthyd	
1922	ykchor		ykchor	
1923	chor		chor	
1924	daiin		daiin	
1925	daiinol		daiinol	
1926	pochaiin		pochaiin	
1927	cthor		cthor	
1928	chpcheos		chpcheos	
1929	opchey		opchey	
1930	py		py	
1931	kchy		kchy	
1932	qokchy		qokchy	
1933	kchol		kchol	
1934	sor		sor	
1935	qokchos		qokchos	
1936	ykchy		ykchy	
1937	darom		darom	
1938	otchy		otchy	
1939	chol		chol	
1940	daiin		daiin	
1941	qotol		qotol	
1942	ytol		ytol	
1943	daiin		daiin	
1944	ytch		ytch	
1945	chcthy		chcthy	
1946	qotol		qotol	
1947	daiin		daiin	
1948	daiin		daiin	
1949	qotchy		qotchy	
1950	qoteey		qoteey	
1951	daiin		daiin	
1952	doty		doty	
1953	qot		qot	
1954	ychoy		ychoy	
1955	kchor		kchor	
1956	cthol		cthol	
1957	chocthy		chocthy	
1958	s		s	
1959	toy		toy	
1960	tchey		tchey	
1961	qo		qo	
1962	dchol		dchol	
1963	qokchs		qokchs	
1964	dom		dom	
1965	ychor		ychor	
1966	oky		oky	
1967	chor		chor	
1968	ytal		ytal	
1969	chol		chol	
1970	oky		oky	
1971	ddor		ddor	
1972	daiin		daiin	
1973	chor		chor	
1974	daiin		daiin	
1975	qokor		qokor	
1976	y		y	
1977	okchan		okchan	
1978	qotol		qotol	
1979	dar		dar	
1980	okchor		okchor	
1981	daiin		daiin	
1982	cthor		cthor	
1983	otam		otam	
1984	otch		otch	
1985	okchodshy		okchodshy	
1986	daiin		daiin	
1987	or		or	
1988	otaiin		otaiin	
1989	dais		dais	
1990	kdchody		kdchody	
1991	chopy		chopy	
1992	cheey		cheey	
1993	qotchol		qotchol	
1994	qotoeey		qotoeey	
1995	dchor		dchor	
1996	choiin		choiin	
1997	chodey		chodey	
1998	cthey		cthey	
1999	chotol		chotol	
2000	odaiir		odaiir	
2001	qotchy		qotchy	
2002	cthody		cthody	
2003	chodchy		chodchy	
2004	qoteey		qoteey	
2005	cho		cho	
2006	chodaiin		chodaiin	
2007	sho		sho	
2008	qochy		qochy	
2009	chey		chey	
2010	tcheodal		tcheodal	
2011	daral		daral	
2012	pchocthy		pchocthy	
2013	chokoaiin		chokoaiin	
2014	cpy		cpy	
2015	cheeen		cheeen	
2016	opchey		opchey	
2017	shosaiin		shosaiin	
2018	r		r	
2019	choees		choees	
2020	okchor		okchor	
2021	qotol		qotol	
2022	cheey		cheey	
2023	daiin		daiin	
2024	chy		chy	
2025	choiin		choiin	
2026	daiin		daiin	
2027	ocholshod		ocholshod	
2028	daiin		daiin	
2029	choteol		choteol	
2030	chol		chol	
2031	dol		dol	
2032	shol		shol	
2033	otaiin		otaiin	
2034	fchodees		fchodees	
2035	shody		shody	
2036	qotchey		qotchey	
2037	qokchey		qokchey	
2038	qocphy		qocphy	
2039	chokoldy		chokoldy	
2040	ochoaiin		ochoaiin	
2041	chor		chor	
2042	sody		sody	
2043	pchodaiin		pchodaiin	
2044	chetody		chetody	
2045	choky		choky	
2046	dchy		dchy	
2047	toy		toy	
2048	dchod		dchod	
2049	qoteeody		qoteeody	
2050	ytchy		ytchy	
2051	qotshey		qotshey	
2052	dchaiin		dchaiin	
2053	cholody		cholody	
2054	shoiin		shoiin	
2055	cheody		cheody	
2056	otchey		otchey	
2057	otchy		otchy	
2058	tchy		tchy	
2059	qoteey		qoteey	
2060	daiin		daiin	
2061	dar		dar	
2062	faiis		faiis	
2063	ar		ar	
2064	okoy		okoy	
2065	shy		shy	
2066	pofochey		pofochey	
2067	opchy		opchy	
2068	qopy		qopy	
2069	choldy		choldy	
2070	opydy		opydy	
2071	cphy		cphy	
2072	sos		sos	
2073	ykaiin		ykaiin	
2074	cheol		cheol	
2075	chol		chol	
2076	choiin		choiin	
2077	checthy		checthy	
2078	otol		otol	
2079	chol		chol	
2080	chodaiin		chodaiin	
2081	oty		oty	
2082	okchy		okchy	
2083	sho		sho	
2084	kchol		kchol	
2085	shol		shol	
2086	chcthy		chcthy	
2087	qoty		qoty	
2088	chy		chy	
2089	tol		tol	
2090	shy		shy	
2091	qotchy		qotchy	
2092	tshol		tshol	
2093	folchol		folchol	
2094	otor		otor	
2095	shol		shol	
2096	shos		shos	
2097	fshodchy		fshodchy	
2098	otchy		otchy	
2099	chcphy		chcphy	
2100	dy		dy	
2101	doiiin		doiiin	
2102	chockhy		chockhy	
2103	dar		dar	
2104	cheockhy		cheockhy	
2105	shos		shos	
2106	cheos		cheos	
2107	char		char	
2108	cthaiin		cthaiin	
2109	soaiin		soaiin	
2110	shain		shain	
2111	choraly		choraly	
2112	sho		sho	
2113	ar		ar	
2114	chy		chy	
2115	daiin		daiin	
2116	d		d	
2117	s		s	
2118	ykchy		ykchy	
2119	keody		keody	
2120	cho		cho	
2121	cthy		cthy	
2122	chol		chol	
2123	shd		shd	
2124	qoty		qoty	
2125	d		d	
2126	s		s	
2127	shokaiin		shokaiin	
2128	chocthy		chocthy	
2129	chol		chol	
2130	daiin		daiin	
2131	chy		chy	
2132	chor		chor	
2133	ety		ety	
2134	pchor		pchor	
2135	oeeockhy		oeeockhy	
2136	ofychey		ofychey	
2137	ypchey		ypchey	
2138	qopcheody		qopcheody	
2139	otaiin		otaiin	
2140	chan		chan	
2141	saiin		saiin	
2142	chcphy		chcphy	
2143	oky		oky	
2144	sheaiin		sheaiin	
2145	qotchol		qotchol	
2146	oteos		oteos	
2147	sheey		sheey	
2148	cthy		cthy	
2149	daiin		daiin	
2150	pchofychy		pchofychy	
2151	daiin		daiin	
2152	cthain		cthain	
2153	otolosheey		otolosheey	
2154	qocthey		qocthey	
2155	tolchory		tolchory	
2156	ykeey		ykeey	
2157	daiin		daiin	
2158	chosy		chosy	
2159	qokoiin		qokoiin	
2160	otol		otol	
2161	chol		chol	
2162	qotcheol		qotcheol	
2163	okeoaiin		okeoaiin	
2164	dchor		dchor	
2165	y		y	
2166	kolyky		kolyky	
2167	chol		chol	
2168	kol		kol	
2169	qokeol		qokeol	
2170	cholol		cholol	
2171	qoteeol		qoteeol	
2172	dady		dady	
2173	fchokshy		fchokshy	
2174	otor		otor	
2175	cheol		cheol	
2176	ocphal		ocphal	
2177	opcheas		opcheas	
2178	cthodaiin		cthodaiin	
2179	oty		oty	
2180	okaiin		okaiin	
2181	sho		sho	
2182	tshaiin		tshaiin	
2183	chkaiin		chkaiin	
2184	shcthey		shcthey	
2185	cthody		cthody	
2186	cthy		cthy	
2187	s		s	
2188	totchy		totchy	
2189	keor		keor	
2190	chy		chy	
2191	ky		ky	
2192	qotaiin		qotaiin	
2193	qotchol		qotchol	
2194	ty		ty	
2195	ctheey		ctheey	
2196	otaiin		otaiin	
2197	shol		shol	
2198	chol		chol	
2199	shol		shol	
2200	tchol		tchol	
2201	chcthy		chcthy	
2202	otyky		otyky	
2203	shey		shey	
2204	yteol		yteol	
2205	shody		shody	
2206	toldshy		toldshy	
2207	chofchy		chofchy	
2208	qofshey		qofshey	
2209	shckhol		shckhol	
2210	odaiin		odaiin	
2211	shey		shey	
2212	ckholy		ckholy	
2213	oeeesoy		oeeesoy	
2214	qokchy		qokchy	
2215	chody		chody	
2216	qotchy		qotchy	
2217	qokchy		qokchy	
2218	choty		choty	
2219	tchol		tchol	
2220	daiin		daiin	
2221	qotol		qotol	
2222	keeees		keeees	
2223	chotchy		chotchy	
2224	tcho		tcho	
2225	choty		choty	
2226	chor		chor	
2227	qotol		qotol	
2228	daiin		daiin	
2229	dal		dal	
2230	sho		sho	
2231	chodaiin		chodaiin	
2232	choty		choty	
2233	chol		chol	
2234	daiin		daiin	
2235	daiin		daiin	
2236	chty		chty	
2237	chtol		chtol	
2238	osho		osho	
2239	deey		deey	
2240	ctho		ctho	
2241	l		l	
2242	sho		sho	
2243	cthy		cthy	
2244	daiin		daiin	
2245	dait		dait	
2246	oky		oky	
2247	sho		sho	
2248	tsho		tsho	
2249	chotshol		chotshol	
2250	chol		chol	
2251	todaiin		todaiin	
2252	daiin		daiin	
2253	ykcho		ykcho	
2254	lchol		lchol	
2255	cholchaiin		cholchaiin	
2256	otchy		otchy	
2257	s		s	
2258	sheaiin		sheaiin	
2259	pol		pol	
2260	olshy		olshy	
2261	fcholy		fcholy	
2262	shol		shol	
2263	dpchy		dpchy	
2264	oty		oty	
2265	okoly		okoly	
2266	daiin		daiin	
2267	opchy		opchy	
2268	s		s	
2269	ocphy		ocphy	
2270	ol		ol	
2271	oiin		oiin	
2272	shol		shol	
2273	o		o	
2274	kor		kor	
2275	qokchol		qokchol	
2276	daiin		daiin	
2277	otaiin		otaiin	
2278	cthor		cthor	
2279	dain		dain	
2280	ckhydom		ckhydom	
2281	schor		schor	
2282	daiin		daiin	
2283	y		y	
2284	choldchy		choldchy	
2285	otchy		otchy	
2286	cphal		cphal	
2287	doiiin		doiiin	
2288	dchor		dchor	
2289	opchol		opchol	
2290	oldam		oldam	
2291	dachy		dachy	
2292	daiin		daiin	
2293	ydaiin		ydaiin	
2294	sor		sor	
2295	shy		shy	
2296	qod		qod	
2297	dshor		dshor	
2298	ychy		ychy	
2299	ytchol		ytchol	
2300	otam		otam	
2301	odaiin		odaiin	
2302	ytaiin		ytaiin	
2303	fshor		fshor	
2304	shy		shy	
2305	tchor		tchor	
2306	otaiin		otaiin	
2307	ychor		ychor	
2308	chor		chor	
2309	qokchol		qokchol	
2310	chory		chory	
2311	qotchy		qotchy	
2312	cthy		cthy	
2313	qokol		qokol	
2314	daiin		daiin	
2315	dam		dam	
2316	okshor		okshor	
2317	shody		shody	
2318	chol		chol	
2319	teeol		teeol	
2320	otaiin		otaiin	
2321	daiin		daiin	
2322	or		or	
2323	ytal		ytal	
2324	sokaiin		sokaiin	
2325	oty		oty	
2326	dy		dy	
2327	ychky		ychky	
2328	daiin		daiin	
2329	cthy		cthy	
2330	okchain		okchain	
2331	chkoldy		chkoldy	
2332	shotoly		shotoly	
2333	qotchy		qotchy	
2334	olshly		olshly	
2335	shol		shol	
2336	daiin		daiin	
2337	pydchdom		pydchdom	
2338	chy		chy	
2339	fcholdy		fcholdy	
2340	oty		oty	
2341	otchol		otchol	
2342	shy		shy	
2343	opyaiin		opyaiin	
2344	y		y	
2345	yfchy		yfchy	
2346	daiin		daiin	
2347	ololdy		ololdy	
2348	dal		dal	
2349	to		to	
2350	ar		ar	
2351	chor		chor	
2352	daiin		daiin	
2353	chkdain		chkdain	
2354	otchy		otchy	
2355	lolchor		lolchor	
2356	daiin		daiin	
2357	dam		dam	
2358	okchol		okchol	
2359	daing		daing	
2360	qokoldy		qokoldy	
2361	okaiir		okaiir	
2362	ykaiil		ykaiil	
2363	g		g	
2364	qokeey		qokeey	
2365	ofchol		ofchol	
2366	dain		dain	
2367	yfchor		yfchor	
2368	olfchor		olfchor	
2369	otchald		otchald	
2370	tshol		tshol	
2371	ykor		ykor	
2372	qokaiin		qokaiin	
2373	yky		yky	
2374	dar		dar	
2375	okol		okol	
2376	dchey		dchey	
2377	daiidal		daiidal	
2378	dam		dam	
2379	ytcho		ytcho	
2380	ldals		ldals	
2381	okar		okar	
2382	olchar		olchar	
2383	shaiin		shaiin	
2384	qokchol		qokchol	
2385	dar		dar	
2386	qokchol		qokchol	
2387	dairo		dairo	
2388	r		r	
2389	ol		ol	
2390	daiin		daiin	
2391	alg		alg	
2392	diil		diil	
2393	okchy		okchy	
2394	daiin		daiin	
2395	dal		dal	
2396	dar		dar	
2397	ykain		ykain	
2398	podairol		podairol	
2399	odaiiily		odaiiily	
2400	shoaldy		shoaldy	
2401	opchol		opchol	
2402	otol		otol	
2403	ol		ol	
2404	chcphy		chcphy	
2405	qotchar		qotchar	
2406	s		s	
2407	otchol		otchol	
2408	chal		chal	
2409	otchm		otchm	
2410	daiin		daiin	
2411	qotcholm		qotcholm	
2412	otchor		otchor	
2413	mar		mar	
2414	otshor		otshor	
2415	olsar		olsar	
2416	sol		sol	
2417	daiin		daiin	
2418	ylg		ylg	
2419	chor		chor	
2420	olol		olol	
2421	dam		dam	
2422	qoto		qoto	
2423	l		l	
2424	chees		chees	
2425	g		g	
2426	otol		otol	
2427	oloiir		oloiir	
2428	ol		ol	
2429	cheen		cheen	
2430	ols		ols	
2431	porory		porory	
2432	chor		chor	
2433	opchar		opchar	
2434	she		she	
2435	cheol		cheol	
2436	daiin		daiin	
2437	or		or	
2438	qotaiin		qotaiin	
2439	char		char	
2440	odain		odain	
2441	okaiikhal		okaiikhal	
2442	oky		oky	
2443	y		y	
2444	cthar		cthar	
